date,98,98.1,98.2,98.3,98.4,98.5,98.6,98.7,98.8,98.9,99,99.1,99.2,99.3,99.4,99.5,99.6,99.7,99.8,99.9,0.005,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,1.9,2
31/08/2002,0.23477234384295695,0.23658428628641892,0.24287688104058797,0.24845279446467292,0.2582777706453783,0.27478076048508704,0.29415531137283296,0.3026761373888297,0.32002663874343357,0.3467142474364447,0.3566263265489826,0.39974907262275555,0.42835518415901397,0.4667584904865359,0.48873272300203763,0.5037878898715005,0.5308355889986862,0.5780711990025714,0.5992305564162288,0.9392369079647264,-0.853889487,-0.554322127,-0.476151023,-0.402695721,-0.353442003,-0.293041095,-0.257182354,-0.21504117,-0.203693084,-0.190521884,-0.17056,-0.162390122,-0.151126275,-0.139907161,-0.129973124,-0.123339696,-0.118881339,-0.112529373,-0.108239714,-0.105666594
30/09/2002,0.1686640901905717,0.17095305060554736,0.1792491481451121,0.1886009254958083,0.19440640862529232,0.20348366,0.21437341738295448,0.2288315953699893,0.23574327894912622,0.24618434563644725,0.25929153270599803,0.28170714498194666,0.31244940185724895,0.3332226936250978,0.35680987476787346,0.4169610355836697,0.47041195094081345,0.5059639831698267,0.5760802238393944,0.686963203,-0.873260548,-0.46323654,-0.39851303,-0.361497239,-0.335094613,-0.307955126,-0.279957129,-0.263701414,-0.247616789,-0.23699723,-0.221235112,-0.214885618,-0.207665881,-0.205471492,-0.198918197,-0.195135686,-0.185964153,-0.176322319,-0.17056,-0.167679062
31/10/2002,0.15842938939682769,0.16227235014391028,0.16685058799073707,0.17104447774624737,0.18157673615587214,0.18877663116061885,0.1953104644262143,0.2026161021370285,0.21252387923464625,0.2272517831055478,0.23636305297281138,0.24743915299534894,0.2718869599952439,0.3018490532486136,0.33186935689228547,0.3569118206430417,0.40946919984524527,0.47044042713495515,0.535196448,0.6427365898484895,-0.920064266,-0.469082993,-0.398845122,-0.358399521,-0.320051556,-0.305598781,-0.275868153,-0.26676677,-0.252135256,-0.242217313,-0.224620392,-0.216880017,-0.210588746,-0.205496084,-0.19833509,-0.191836301,-0.184649588,-0.176726975,-0.17056,-0.168938329
30/11/2002,0.19164141582837296,0.19673103807235437,0.20299058921832228,0.21180269950910402,0.21704925296782404,0.2305657195216707,0.23575282143911777,0.24350121651573928,0.2527942323529966,0.27048077090821065,0.28110583909477166,0.3043331452976453,0.3271640228480291,0.3497296387182119,0.36548033077976677,0.40817701713951676,0.4510686008502328,0.5005171372026299,0.5767798837887048,0.7572863292665242,-0.908311665,-0.423249661,-0.359667301,-0.31856954,-0.296409938,-0.271520959,-0.25716985,-0.24314363,-0.22514192,-0.215540014,-0.206018574,-0.198494947,-0.191071831,-0.183271531,-0.173284271,-0.17056,-0.167740681,-0.162564528,-0.155133927,-0.149638147
31/12/2002,0.1879025229588996,0.1921584087860702,0.1986619711100419,0.2063128401132152,0.21417860568255837,0.22197049739272295,0.2330986976968528,0.2411565226381108,0.2487019446694733,0.263324111,0.2761396088256979,0.29991342634423523,0.3178252395013145,0.3376788969467386,0.3582523144735695,0.3817348814616129,0.4351856073989849,0.4979529447024228,0.5660769073552385,0.7496138448201066,-0.894792926,-0.419421139,-0.352485409,-0.308491326,-0.275699021,-0.258730533,-0.243186722,-0.224766297,-0.215225687,-0.205604676,-0.196240928,-0.187779391,-0.178935719,-0.17056,-0.17056,-0.170290002,-0.165131113,-0.15845691,-0.152938475,-0.144054716
31/01/2003,0.18734972106391307,0.19215786149682842,0.1987815945798377,0.20591639738432163,0.2142051946209225,0.2223501349270695,0.23479396052710072,0.24246511325581896,0.25135251949074433,0.26454826716645974,0.2771113356365751,0.29614030817030296,0.31156932483178174,0.33327052373511734,0.3579014818224638,0.38739967633913897,0.43436759873604697,0.48611728407473104,0.5643127860617817,0.7392811924085327,-0.891581762,-0.395696944,-0.340457735,-0.29701095,-0.269196419,-0.249280611,-0.233561827,-0.21689,-0.2058018,-0.196240645,-0.186619594,-0.175915679,-0.17056,-0.17056,-0.166593432,-0.160739277,-0.153056306,-0.143257637,-0.135886292,-0.130942379
28/02/2003,0.17464386141726637,0.1820965152014313,0.1871915446347419,0.19217184224927952,0.19918325848705715,0.20730394953925269,0.21701567774071476,0.23047503592308705,0.24060751082670243,0.24846293838482106,0.2616809690198153,0.276200337,0.2990074731549989,0.31743890401162184,0.34032626997614807,0.36605759752112516,0.41152040145062413,0.47366434957572473,0.5623023592048079,0.7246018618223157,-0.889854863,-0.368931901,-0.315674167,-0.28098647,-0.257691523,-0.240462547,-0.219939836,-0.207009516,-0.196919395,-0.187421266,-0.178442983,-0.17056,-0.17056,-0.16749385,-0.161844481,-0.153256356,-0.144944025,-0.137587582,-0.131431994,-0.124436484
31/03/2003,0.16964806118778242,0.17537236414207422,0.18242680063780983,0.18848237840917476,0.19461131720886887,0.20291436039294014,0.21303544038631544,0.22230221279915974,0.23528114901635203,0.24590784133497307,0.2556292991997496,0.2699316727801991,0.2842690547677119,0.3070118723359738,0.331650769,0.36202123883728043,0.41011288220953257,0.4724406349718752,0.5566688440053122,0.7322155736317475,-0.950882775,-0.37975605,-0.321972135,-0.286095922,-0.257640238,-0.239592491,-0.216924243,-0.205528413,-0.192639966,-0.181748147,-0.170987941,-0.17056,-0.168746099,-0.162314399,-0.153695949,-0.145211203,-0.138125549,-0.131373965,-0.124329436,-0.1189324
30/04/2003,0.17552461757578194,0.18245782289517054,0.18849642133734273,0.1947177175196521,0.20309989420489907,0.2129635128579715,0.22203508003398337,0.23355896,0.24303235858209432,0.25390647728953064,0.2688342590321436,0.2840352896713232,0.3039006334447535,0.3251470614104062,0.3522978188191586,0.3785393424053296,0.42075211212379415,0.4807975649466748,0.570321735,0.8422668193799031,-0.950603784,-0.364773947,-0.312579034,-0.271835311,-0.247868395,-0.222626103,-0.206434537,-0.194479192,-0.181348327,-0.17056,-0.17056,-0.1673098,-0.15900284,-0.149798399,-0.141728654,-0.13282946,-0.12492269,-0.119030675,-0.114029674,-0.108900993
31/05/2003,0.16987340254428263,0.17568762809270397,0.18248888769929134,0.18853059580386047,0.195702725,0.20421307092251276,0.2150028669051296,0.22423601853010422,0.23649956428516883,0.24780197115061958,0.2612756561684746,0.27541913923485517,0.2959433484000268,0.3162230730983752,0.33996444552329297,0.36929714399581987,0.4111230213168107,0.47145585954786073,0.561013661,0.7619954598997442,-0.950015464,-0.359118471,-0.302477788,-0.262462429,-0.239569382,-0.216435938,-0.198919866,-0.186202242,-0.17230526,-0.17056,-0.168083245,-0.159355077,-0.149442233,-0.14086134,-0.131975079,-0.123809317,-0.117428265,-0.112158615,-0.107242594,-0.103343956
30/06/2003,0.16509738241538527,0.16968766773691207,0.17550667162594719,0.18250299659968663,0.1888668839920362,0.19673280664500617,0.20565980136157222,0.2166342777853493,0.22888114017324634,0.24130029716947304,0.2523082373457058,0.26783487911307385,0.28433371496979576,0.30633759089132884,0.33207296041438567,0.36198370248254524,0.4004532094598188,0.45993279393505027,0.5521690023088375,0.7366402435433602,-0.938672621,-0.348943133,-0.286115125,-0.251601841,-0.225212217,-0.206061418,-0.191078802,-0.177657135,-0.17056,-0.170083945,-0.161567313,-0.150470701,-0.140905016,-0.13136049,-0.123171244,-0.116514304,-0.111489575,-0.106059117,-0.101745146,-0.097436798
31/07/2003,0.1579301575645175,0.16233589816249808,0.16785162296772166,0.1737618372471814,0.18173777010833214,0.18846328626996317,0.1964044795472492,0.20583555477655352,0.21744462983016166,0.231403907,0.24300314082517213,0.25842659320974015,0.27319716587582465,0.29757406714602674,0.31783339711811986,0.35069884114015937,0.38512900613208095,0.44201876804429446,0.5306730078178532,0.693757831,-0.927551616,-0.331615608,-0.274041931,-0.243184484,-0.216909403,-0.199166411,-0.184716292,-0.17056,-0.17056,-0.167682942,-0.156786795,-0.147274248,-0.137408796,-0.129392083,-0.122103584,-0.116912968,-0.112732301,-0.109214422,-0.105917805,-0.102929713
31/08/2003,0.15214336661952704,0.15665497677893325,0.16133178532690812,0.16727863894953596,0.17339471045819954,0.18185200830357875,0.18853452050222722,0.19778705977112188,0.2083869631405523,0.22115794,0.23534637091151192,0.24828767277057823,0.26485708487863296,0.2841426287710013,0.3071090326297862,0.3392339802247054,0.3736332013788876,0.43283972174670765,0.5164308488842452,0.6764936718571066,-0.916982568,-0.321166223,-0.269642612,-0.238199892,-0.213389846,-0.194417845,-0.179200513,-0.17056,-0.17056,-0.162002781,-0.150980002,-0.141164975,-0.131763291,-0.123672492,-0.117710948,-0.113078767,-0.109248692,-0.105860881,-0.102801871,-0.099684084
30/09/2003,0.14737620299164875,0.15220177704621465,0.15692505219891023,0.16215553305505181,0.16858676532923075,0.17476735842931873,0.18320241083572744,0.19115367859228988,0.20205671461460653,0.21362112677690503,0.22680508083352707,0.24180653368851848,0.25849684544166124,0.27631865248031073,0.3014367224604707,0.32722146605373587,0.365895248,0.41904585333994016,0.5065335665121633,0.6764142265407552,-0.906144144,-0.313546125,-0.259888774,-0.228855285,-0.20601454,-0.187598208,-0.17056,-0.17056,-0.168984899,-0.157438558,-0.146543027,-0.136335287,-0.128434976,-0.120107329,-0.114942817,-0.1108406,-0.107103528,-0.103443473,-0.100134153,-0.097099604
